10.240.0.213 - - [12/Sep/2016:05:07:31 +0000] "GET /icons/folder.gif HTTP/1.1" 200 508 "https://max-and-jak-again-dscrivener.c9users.io/" "Mozilla/5.0 (Linux; Android 4.4.2; GT-I9197 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36"
10.240.0.230 - - [12/Sep/2016:05:07:31 +0000] "GET /icons/blank.gif HTTP/1.1" 200 431 "https://max-and-jak-again-dscrivener.c9users.io/" "Mozilla/5.0 (Linux; Android 4.4.2; GT-I9197 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36"
10.240.1.14 - - [12/Sep/2016:05:07:32 +0000] "GET /favicon.ico HTTP/1.1" 404 530 "https://max-and-jak-again-dscrivener.c9users.io/" "Mozilla/5.0 (Linux; Android 4.4.2; GT-I9197 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36"
10.240.0.157 - - [12/Sep/2016:05:09:03 +0000] "GET /WebContent-6-05-2016/ HTTP/1.1" 200 731 "https://max-and-jak-again-dscrivener.c9users.io/" "Mozilla/5.0 (Linux; Android 4.4.2; GT-I9197 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36"
10.240.0.157 - - [12/Sep/2016:05:09:03 +0000] "GET /WebContent-6-05-2016/lib/phaser.js HTTP/1.1" 200 567499 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Linux; Android 4.4.2; GT-I9197 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36"
10.240.0.157 - - [12/Sep/2016:05:09:04 +0000] "GET /WebContent-6-05-2016/assets/js/objects/pressurePlatesObj.js HTTP/1.1" 200 976 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Linux; Android 4.4.2; GT-I9197 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36"
10.240.0.240 - - [12/Sep/2016:05:09:04 +0000] "GET /WebContent-6-05-2016/assets/js/objects/maxObj.js HTTP/1.1" 200 861 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Linux; Android 4.4.2; GT-I9197 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36"
10.240.1.14 - - [12/Sep/2016:05:09:04 +0000] "GET /WebContent-6-05-2016/assets/js/objects/woodDoorsObj.js HTTP/1.1" 200 759 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Linux; Android 4.4.2; GT-I9197 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36"
10.240.0.230 - - [12/Sep/2016:05:09:04 +0000] "GET /WebContent-6-05-2016/assets/js/objects/cratesObj.js HTTP/1.1" 200 769 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Linux; Android 4.4.2; GT-I9197 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36"
10.240.1.12 - - [12/Sep/2016:05:09:04 +0000] "GET /WebContent-6-05-2016/assets/js/objects/jakObj.js HTTP/1.1" 200 880 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Linux; Android 4.4.2; GT-I9197 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36"
